$nodes
1, 6.6802551e-01, 7.7128793e-01, 3.1413835e-01 
2, 3.7495570e-02, 6.8078564e-01, 1.0184396e-01 
3, 2.2411981e-01, 3.2217490e-01, 9.4211753e-01 
4, 8.8939830e-01, 7.5078730e-01, 5.8520774e-01 
5, 7.0004376e-01, 3.1147032e-01, 1.5519942e-01 
6, 3.3939639e-01, 2.3652596e-01, 3.8485003e-01 
7, 9.7296616e-01, 1.0931150e-02, 9.5610558e-01 
8, 5.7593724e-01, 5.9170834e-01, 5.1135261e-01 
9, 9.3035453e-01, 6.8974124e-01, 8.4005791e-01 
10, 2.3459165e-01, 3.8986327e-01, 2.5866884e-01 
11, 7.3411023e-01, 7.6283594e-01, 9.6619769e-01 
12, 5.1684076e-01, 7.0738841e-01, 6.9520210e-01 
13, 3.5099087e-01, 5.9668787e-03, 5.5777082e-01 
14, 2.6808126e-02, 7.8856174e-01, 5.9264030e-01 
15, 6.1779071e-01, 2.9031889e-01, 5.6637275e-01 
16, 2.4812563e-01, 4.5099745e-01, 1.9180095e-02 
17, 7.4548775e-01, 6.2648466e-01, 4.8124671e-01 
18, 6.2714215e-01, 6.2800664e-01, 9.0881982e-01 
19, 4.4108811e-01, 8.8152120e-01, 3.7437390e-01 
20, 2.2249366e-01, 1.1543825e-01, 2.2012721e-01 
21, 1.4321440e-02, 2.4040954e-01, 3.8817306e-01 
22, 9.9573943e-01, 2.6370845e-01, 5.9960442e-01 
23, 5.9801354e-01, 7.6757772e-02, 5.8092680e-01 
24, 5.4792817e-01, 7.9360390e-01, 7.4524472e-01 
25, 5.1590667e-02, 7.9487325e-01, 4.3839362e-01 
26, 3.1168914e-01, 6.1393078e-01, 8.3704012e-02 
27, 9.7512903e-01, 5.9735993e-01, 2.8532023e-01 
28, 1.8339875e-01, 7.7029528e-01, 9.1879548e-01 
29, 3.6483980e-01, 9.6590450e-01, 7.0641541e-01 
30, 5.7565592e-01, 1.3827717e-01, 4.5111327e-01 
31, 1.4226175e-01, 5.0657393e-01, 4.3715018e-01 
32, 3.2888408e-01, 7.2535029e-01, 6.5457713e-01 
33, 6.1580393e-01, 1.1833906e-01, 6.4448352e-01 
34, 2.3365257e-01, 6.4817258e-01, 3.9868234e-01 
35, 8.5665496e-01, 7.2766308e-01, 4.1634982e-01 
36, 9.3189122e-01, 1.2039432e-01, 7.5285443e-01 
37, 6.0848705e-01, 9.0280308e-01, 7.7497896e-01 
38, 4.8440812e-01, 5.2494214e-01, 8.2585577e-01 
39, 9.3420859e-01, 1.9721182e-01, 8.2006512e-01 
40, 1.7884230e-01, 4.6119529e-01, 1.0388458e-01 
41, 1.9772434e-01, 4.9773147e-02, 2.8205550e-02 
42, 4.3821296e-02, 3.0643869e-01, 6.9159491e-01 
43, 3.1201630e-01, 5.5115753e-02, 9.7306045e-01 
44, 3.3739079e-01, 4.7345294e-01, 4.7465214e-01 
45, 5.6128632e-01, 7.1140015e-01, 5.7580960e-01 
46, 2.5440966e-01, 1.7379960e-01, 5.6625341e-01 
47, 3.2295699e-01, 8.5438729e-01, 1.4823690e-01 
48, 2.8214367e-01, 3.5103290e-01, 4.5637022e-01 
49, 7.2759902e-01, 3.5142781e-01, 2.6479817e-01 
50, 9.5194893e-01, 9.9315820e-01, 7.4577082e-02 
51, 3.3555035e-01, 2.1014575e-01, 8.7500022e-02 
52, 6.6071190e-01, 2.3757534e-01, 9.5289340e-01 
53, 9.1822221e-01, 2.7808125e-01, 5.0911097e-01 
54, 2.3284540e-02, 5.4753273e-01, 5.4423500e-01 
55, 6.9062433e-01, 6.6633353e-01, 3.0888326e-01 
56, 7.1653736e-01, 6.2602906e-02, 1.9307451e-01 
57, 7.6765910e-01, 1.7135619e-01, 3.8356656e-02 
58, 2.0332701e-01, 7.4564271e-01, 5.5938459e-02 
59, 5.1788738e-01, 5.4658006e-02, 2.4006236e-02 
60, 6.3429489e-01, 8.9118417e-01, 5.6649946e-01 
61, 3.6013260e-01, 2.9403225e-02, 6.9462513e-01 
62, 4.4128097e-01, 1.1016629e-01, 1.5549710e-01 
63, 1.6219640e-01, 4.3188247e-01, 2.7492080e-02 
64, 7.1603200e-01, 5.2263190e-01, 9.7443617e-01 
65, 6.0987239e-02, 6.6532218e-01, 7.3717376e-01 
66, 6.7754373e-01, 9.8997850e-01, 6.3274615e-01 
67, 3.7700525e-01, 6.4453822e-01, 8.4381495e-01 
68, 5.6516114e-02, 4.7805295e-01, 9.1102798e-01 
69, 6.2868830e-01, 9.9804219e-02, 9.4659588e-01 
70, 4.3312985e-01, 1.8666254e-01, 6.8534153e-01 
71, 1.6003909e-01, 3.1272750e-01, 8.6434585e-01 
72, 7.0465872e-01, 7.8827657e-01, 5.1835596e-01 
73, 8.2284606e-01, 6.1937137e-03, 3.3937341e-01 
74, 4.0289496e-01, 9.8216905e-01, 7.7271814e-01 
75, 5.4000487e-01, 3.3115977e-01, 7.2122103e-01 
76, 6.0788221e-01, 3.4547905e-01, 3.5334476e-01 
77, 5.2571147e-02, 4.1189599e-02, 6.7336888e-01 
78, 7.9324144e-01, 1.1500716e-01, 7.1575882e-02 
79, 4.7552242e-01, 3.2997538e-01, 4.1726360e-01 
80, 8.5775569e-01, 4.7218842e-02, 6.9687205e-02 
81, 3.5684249e-01, 1.7891263e-01, 7.2242254e-01 
82, 5.1403966e-01, 1.1000142e-02, 1.2799969e-01 
83, 5.4874314e-01, 6.7358175e-01, 1.9314147e-01 
84, 6.7331510e-01, 4.5061882e-01, 2.0144052e-01 
85, 1.2193703e-02, 6.2326242e-01, 3.3409093e-01 
86, 3.2503322e-01, 1.7347034e-01, 7.3543388e-01 
87, 4.1312546e-01, 1.9837199e-02, 4.9026759e-01 
88, 2.0368075e-01, 5.0867470e-01, 8.4320678e-01 
89, 4.1770230e-02, 9.1669836e-01, 1.5314002e-01 
90, 2.2732434e-01, 8.6718513e-01, 5.4074962e-01 
91, 4.5017217e-01, 4.9211422e-01, 3.7956622e-01 
92, 7.5412337e-01, 4.3156529e-01, 3.0549182e-01 
93, 6.1366107e-01, 3.5844244e-02, 6.5921511e-01 
94, 6.8780797e-01, 8.3727019e-01, 1.3459659e-01 
95, 9.0214501e-01, 7.4571534e-01, 7.3268216e-01 
96, 7.9621472e-01, 3.9903813e-01, 2.3797982e-02 
97, 4.7970391e-01, 4.5556181e-01, 8.1146620e-01 
98, 5.3910729e-01, 7.4541240e-01, 1.0453975e-01 
99, 3.9002067e-01, 1.7345464e-01, 7.4124078e-01 
100, 8.9455448e-02, 4.6704681e-01, 9.1136639e-01 
101, 3.6282544e-01, 2.2241640e-01, 5.1304681e-01 
102, 7.8198264e-02, 1.8310011e-01, 1.5367497e-01 
103, 6.5483804e-02, 3.0448489e-01, 5.4714935e-01 
104, 2.2647215e-02, 6.1641576e-01, 4.9452049e-01 
105, 8.2724615e-01, 2.6846795e-01, 5.9424139e-01 
106, 3.3931694e-01, 8.6484137e-01, 2.6387187e-01 
107, 7.9139240e-01, 2.9845518e-01, 3.7034498e-01 
108, 1.6312375e-02, 2.4996451e-01, 2.8990083e-01 
109, 7.1218082e-02, 6.4271494e-01, 3.0659383e-01 
