$nodes
1, 7.2534089e-01, 9.8698664e-01, 4.6217022e-01 
2, 9.0633874e-01, 3.2450595e-01, 4.0160427e-01 
3, 4.1172804e-01, 7.7986827e-01, 5.4149725e-01 
4, 8.5699576e-01, 9.8329712e-01, 9.2192251e-01 
5, 2.6894419e-01, 5.8625386e-02, 6.3718373e-01 
6, 1.8442965e-02, 2.1559965e-01, 7.5887001e-01 
7, 8.5510074e-02, 8.1708615e-01, 5.0114691e-02 
8, 7.3609798e-01, 7.0737027e-02, 8.5562246e-01 
9, 5.5107306e-01, 3.5138208e-01, 4.8276854e-01 
10, 4.7404623e-01, 8.0180790e-01, 1.3286867e-01 
11, 3.9250774e-01, 1.6545837e-01, 8.5114906e-01 
12, 5.7017069e-01, 2.7904400e-01, 3.3009842e-01 
13, 1.4144094e-01, 4.1591919e-01, 1.5121596e-01 
14, 8.4319586e-02, 1.8429035e-01, 7.8378154e-01 
15, 5.3367035e-01, 1.6836723e-01, 9.5111505e-01 
16, 7.5583488e-01, 9.7084494e-01, 8.5090703e-01 
17, 9.8724473e-02, 9.8087814e-03, 3.0429571e-01 
18, 7.0546479e-01, 3.5228704e-01, 1.3437665e-02 
19, 1.8673142e-01, 5.9508386e-01, 7.6415908e-01 
20, 1.5140075e-01, 3.2943320e-02, 8.0841970e-01 
21, 1.6428129e-01, 9.3105321e-01, 9.1839516e-01 
22, 8.8175606e-01, 9.7979841e-01, 4.4294530e-01 
23, 7.0984473e-01, 9.6172449e-01, 8.5828517e-01 
24, 7.7463846e-01, 8.1301849e-04, 2.4736470e-01 
25, 7.7399170e-01, 9.3990938e-01, 2.5964569e-01 
26, 5.3054463e-01, 5.4944261e-01, 8.7724171e-01 
27, 7.2549499e-01, 5.8510747e-01, 3.6833992e-01 
28, 7.3101264e-01, 3.7315818e-01, 2.5726739e-01 
29, 4.7976677e-01, 2.9166256e-01, 5.6245330e-01 
30, 3.2832390e-02, 1.8575772e-01, 6.3524041e-01 
31, 1.9375530e-01, 1.7402368e-01, 5.2606085e-01 
32, 3.2717058e-01, 5.9279627e-01, 6.9864977e-01 
33, 1.1365494e-01, 1.6665091e-01, 7.5079664e-01 
34, 5.0718692e-01, 6.0860080e-01, 8.8825883e-01 
35, 8.9497676e-01, 4.5006045e-01, 1.4734454e-01 
36, 1.8620053e-01, 2.0630841e-02, 3.2171328e-01 
37, 7.9407375e-01, 6.6757081e-01, 2.8637359e-01 
38, 2.7711793e-01, 5.9395233e-01, 8.4411768e-01 
39, 1.0901350e-01, 3.0369723e-01, 4.8920762e-01 
40, 3.1891217e-01, 7.3525673e-01, 5.5410311e-01 
41, 2.6603504e-01, 3.5901680e-01, 3.9982529e-01 
42, 9.8265514e-01, 1.0508615e-01, 2.1293253e-01 
43, 5.3526596e-01, 7.9075366e-01, 9.0253049e-01 
44, 7.5520259e-01, 2.8577223e-01, 7.8400964e-01 
45, 1.4133056e-01, 1.9627053e-01, 6.7909468e-01 
46, 2.7681956e-01, 4.9473398e-01, 6.2949909e-01 
47, 3.2876208e-01, 5.6882508e-01, 5.8794925e-02 
48, 1.7431005e-01, 9.2658723e-01, 1.0905052e-01 
49, 8.3322882e-01, 8.2614045e-01, 8.8037386e-01 
50, 9.5553701e-01, 3.7486507e-03, 4.5796212e-02 
51, 5.5914716e-01, 6.8391195e-01, 6.6286816e-01 
52, 9.6865449e-01, 5.8900764e-02, 8.5594028e-01 
53, 8.2913985e-02, 1.6024699e-01, 6.7084393e-01 
54, 3.7065270e-01, 3.0189696e-01, 3.5703528e-01 
55, 5.2963622e-01, 8.7316918e-01, 2.8264041e-02 
56, 2.8073871e-01, 1.6498538e-01, 6.8508685e-01 
57, 6.5453690e-02, 1.9131870e-01, 1.7333722e-01 
58, 8.8373958e-01, 4.2941143e-01, 1.0451222e-01 
59, 2.7879003e-01, 8.8286217e-01, 9.5821836e-01 
60, 9.5246109e-01, 9.2015933e-01, 5.3049885e-01 
61, 6.7822265e-01, 1.2900587e-01, 7.9546222e-01 
62, 5.0763286e-01, 5.6314067e-01, 2.5234172e-01 
63, 3.5188849e-01, 2.9066026e-01, 7.5543426e-01 
64, 2.7650954e-01, 3.5486308e-02, 4.3017864e-01 
65, 5.5802319e-01, 8.2022761e-02, 9.2812180e-01 
66, 5.9692078e-01, 9.6996247e-01, 7.6123160e-01 
67, 4.4357109e-03, 2.1924450e-02, 4.0395021e-01 
68, 8.3866154e-01, 4.1960036e-01, 8.1499448e-01 
69, 4.2996161e-02, 5.3498791e-01, 5.6024628e-01 
70, 9.5218742e-01, 1.6869214e-01, 2.2516377e-01 
71, 7.5011875e-01, 5.0083991e-01, 2.4520058e-01 
72, 1.6818064e-01, 6.9409089e-01, 9.1679128e-01 
73, 9.7811806e-01, 6.3313968e-01, 4.1314955e-01 
74, 3.6858428e-01, 5.4884263e-01, 2.4092665e-01 
75, 8.7946354e-01, 9.5552351e-01, 5.4897302e-01 
76, 2.9373726e-02, 9.1738478e-01, 8.0938299e-01 
77, 6.8311968e-01, 7.9528506e-01, 3.5182109e-01 
78, 8.9470641e-01, 9.9129298e-01, 8.8400384e-01 
79, 9.4299506e-01, 8.1901762e-01, 2.9150327e-01 
80, 5.2895077e-01, 9.6121148e-01, 5.6154104e-02 
81, 7.3449641e-01, 5.3207344e-01, 8.2047221e-01 
82, 8.4121058e-01, 9.7777623e-01, 8.9090602e-01 
83, 5.7670912e-01, 5.6450155e-02, 4.1325225e-01 
84, 2.6314241e-01, 5.3691128e-02, 9.2467709e-01 
85, 7.8704238e-01, 7.4449313e-01, 5.5505393e-01 
86, 2.3199985e-01, 6.2274649e-01, 9.7521572e-01 
87, 2.0930015e-01, 3.6325100e-01, 9.4013279e-01 
88, 1.4245213e-01, 3.2847861e-01, 5.3131396e-01 
89, 8.4336226e-01, 5.1491208e-01, 5.8540963e-01 
90, 3.1316603e-01, 7.3536931e-01, 7.3847268e-01 
91, 6.2373270e-01, 2.3002249e-01, 2.0531065e-01 
92, 2.1442224e-01, 9.2039442e-01, 4.6938826e-01 
93, 8.2898431e-01, 2.9314856e-01, 9.9201607e-01 
94, 9.9450249e-01, 9.2468302e-01, 7.0412873e-02 
95, 3.8102720e-02, 2.2142348e-01, 4.2890879e-01 
96, 6.6008725e-01, 3.1202579e-01, 7.5811998e-01 
97, 3.0979952e-01, 6.6318079e-01, 5.9798186e-01 
98, 8.1660409e-01, 2.1820680e-01, 7.5016290e-01 
99, 4.7129474e-01, 9.0077843e-01, 9.0098017e-01 
100, 9.9408910e-01, 6.4253304e-01, 7.6667102e-02 
101, 8.6393779e-01, 7.4776634e-01, 7.6911728e-01 
102, 3.9008976e-01, 5.1953340e-01, 6.7407345e-01 
103, 5.1134894e-01, 9.5600288e-01, 4.4446845e-01 
104, 3.3320096e-01, 1.9623964e-01, 5.8501003e-01 
105, 9.0407536e-01, 5.6241842e-01, 9.5456808e-01 
106, 8.3899058e-01, 5.6940579e-01, 3.0383129e-01 
107, 8.2637283e-02, 4.4772895e-01, 6.2999184e-02 
108, 3.1964918e-01, 9.3236328e-01, 7.5950790e-01 
109, 8.7694884e-01, 2.7147248e-01, 2.2446740e-01 
110, 7.9408068e-01, 6.3836891e-01, 2.2338645e-03 
111, 3.0160416e-01, 1.8346685e-02, 9.6637356e-01 
112, 8.9791889e-02, 9.6664588e-02, 8.9407219e-01 
113, 6.2790243e-01, 7.8091205e-01, 5.7508374e-01 
114, 8.0848291e-01, 4.4819979e-01, 4.0701620e-02 
115, 3.0065813e-02, 5.3649276e-01, 1.0666703e-01 
116, 2.3201427e-01, 6.1743490e-03, 6.9524104e-01 
117, 9.3211222e-01, 3.5330083e-01, 2.2106228e-01 
118, 6.1063385e-01, 5.4542077e-01, 7.7166884e-01 
119, 9.0352095e-01, 9.6062216e-02, 6.8108238e-01 
120, 2.2368819e-01, 1.6337634e-01, 8.8256523e-01 
121, 5.7867819e-01, 7.8018430e-01, 5.4920490e-01 
122, 7.7223670e-01, 8.7676405e-01, 7.7581854e-01 
123, 3.7731745e-01, 1.2514094e-01, 9.6524863e-01 
124, 3.7681645e-01, 7.9166054e-01, 6.5014600e-01 
125, 5.9680043e-01, 1.6021571e-01, 3.0706620e-01 
126, 6.6130411e-01, 7.5975147e-01, 3.8796573e-01 
127, 5.7564833e-01, 1.7074826e-01, 8.5399848e-01 
128, 6.6688646e-01, 4.8722494e-01, 1.3658521e-01 
129, 6.0207424e-01, 2.0236887e-01, 6.3143055e-01 
130, 4.6895936e-01, 5.5538006e-01, 9.2313707e-01 
